"created_at,""text""";;;
"Fri Nov 13 23:28:04 +0000 2015,""#Verizon to charge new $20 activation fee #jobs #500K #: #Verizon will begin charging certain customers a $20 ... https://t.co/E29vErAAEr""";;;
"Fri Nov 13 19:50:09 +0000 2015,""RT @dgaona10: @Hulu @TVtibi @netflix @hallmarkchannel @ABCFamily Please pick-up Hart of Dixie.  This show is a perfect fit.  The fans will �""";;;
"Fri Nov 13 22:45:27 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 19:29:40 +0000 2015,""@TMobileHelp can I bring my Verizon iPhone over to t-mobile and use it like normal if I unlock it first?""";;;
"Fri Nov 13 22:52:01 +0000 2015,""I just checked in @ATT with #mPLACES  Download today!  https://t.co/VtINCTJK9u""";;;
"Fri Nov 13 22:20:18 +0000 2015,""RT @Zedd: Thanks so much to my buddy @JohnLegere and @TMobile for having me last night!!! #bingeon ?? https://t.co/jgx9lIIKqi""";;;
"Sat Nov 14 00:21:09 +0000 2015,""i luv the nu @dish  commercial this is how we do it !!""";;;
"Fri Nov 13 23:11:19 +0000 2015,""RT @Sanja_VJ: Wade Kinsella #SaveHartOfDixie  @netflix @hulu http://t.co/CFzdT1QCnV""";;;
"Sat Nov 14 00:05:57 +0000 2015,""Thank you @TMobileHelp @TMobile on me getting my reimbursement in the mail and can finally get the tablet I want to go with my tablet line""";;;
"Fri Nov 13 22:18:07 +0000 2015,""@TMobileHelp is there a student discount and if so, can you apply it to existing contracts?""";;;
"Fri Nov 13 18:53:02 +0000 2015,""Here I am in the #TMobile #commercial where #AaronPaul OKs me crying through an entire season of #Girls! #BingeOn https://t.co/wteashx9Y2""";;;
"Fri Nov 13 21:48:10 +0000 2015,""RT @CoachtoLearn: TY @ATT for funding my @DonorsChoose project! I can't wait to introduce our new robot friends, Dot and Dash from @WonderW�""";;;
"Fri Nov 13 22:35:23 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 20:40:23 +0000 2015,""RT @TheAMAs: Tap """"Where Are � Now"""" to vote @justinbieber @diplo   @skrillex for #AMAs Collab of the Year Un-leashed by @TMobile. https://t.�""";;
"Fri Nov 13 21:11:02 +0000 2015,""@TMobileHelp I sent a DM""";;;
"Fri Nov 13 20:52:41 +0000 2015,""@ATT is horrible... My internet stays going out and is snail slow""";;;
"Fri Nov 13 21:35:30 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 19:17:17 +0000 2015,""#Verizon #Ellipsis � Verizon announces the Ellipsis 10, available now for $199 on contract � Veriz... https://t.co/eWqbVfwNB1 - #Internet""";;;
"Sat Nov 14 00:24:54 +0000 2015,""@BatkidBegins,@DanaNachman -When will Batkid come to @Xbox,@PlayStation,@Hulu ,@redbox,@amazonprimenow and @netflix? Nice job on the project""";;;
"Fri Nov 13 22:05:43 +0000 2015,""RT @quisxmar: @AyeDeeJaye @verizon lol this is great! ???""";;;
"Fri Nov 13 20:06:04 +0000 2015,""RT @JohnLegere: In case you're living under a big rock and missed it, video streams free on @TMobile with #BingeOn #UncarrierX :) https://t�""";;;
"Fri Nov 13 20:29:19 +0000 2015,""@TMobileHelp question. I have the 2 line unlm for $100 plan. My parents need cells. Can I add them for $10 ea to my plan?""";;;
"Fri Nov 13 21:40:26 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 22:41:17 +0000 2015,""#Hulu in Talks to Sell Stake to Time Warner https://t.co/EEzGJLLayK https://t.co/NTWlL7Q9vf""";;;
"Fri Nov 13 19:34:45 +0000 2015,""The only thing worse than having to call @TMobile is having to listen to the rap music on their hold system. The C is, of course, silent.""";;;
"Fri Nov 13 18:08:23 +0000 2015,""#comcastcares: nickrvaughn I apologize for the trouble you've had. Is there anything I might be able to help you w� https://t.co/ylpPaj3MBX""";;;
"Fri Nov 13 20:09:44 +0000 2015,""@ATTCares Robert there's not shit that y'all can do to help me now, the damn damage is already done.""";;;
"Fri Nov 13 18:40:34 +0000 2015,""Breaking: #Nexus5X activated with no problems from @verizon!  perhaps I'll use my unlimited data for some good instead of just evil""";;;
"Sat Nov 14 01:58:05 +0000 2015,""#Verizon #Tablet � Verizon Launches Ellipsis 10 Tablet: Quad-Core Chip, LTE� https://t.co/u2pLeMepdg #Android https://t.co/4cTrkmEvhr""";;;
"Sat Nov 14 01:04:22 +0000 2015,""@MarisaMendez @comcastcares girl I switch to Verizon... I couldn't take Comcast anymore""";;;
"Fri Nov 13 21:35:09 +0000 2015,""Just got real free cell service with #ringplus https://t.co/qBDklRIpEL Thanks @ringplusmobile and @CNET  - sorry #TMobile #Verizon #ATT""";;;
"Sat Nov 14 01:01:55 +0000 2015,""RT @LiveActionNews: .@Hulu censors ads that give women real choices, but once aired @PPact ads. https://t.co/OPxrl5hj2H""";;;
"Fri Nov 13 21:19:18 +0000 2015,""@VZWSupport  I still need to speak with a supervisor. Please have someone call me. I am on the phone fixing the same mess. 5 calls.""";;;
"Fri Nov 13 18:14:15 +0000 2015,""@_royalroxy @comcast @comcastcares is trash! Worst then time warner""";;;
"Fri Nov 13 20:35:26 +0000 2015,""@TMobileHelp this has NOTHING to do with @Experian_US this matter falls directly on you all at #TMobile""";;;
"Fri Nov 13 23:38:25 +0000 2015,"".@daytonan12 OK I disabled it. It appears to be a bloatware app that @ATT recently put on. I went to settings   disabled it.""";;
"Fri Nov 13 22:45:24 +0000 2015,""I just checked in @ATT with #mPLACES  Download today!  https://t.co/ZV24bA2xvf""";;;
"Sat Nov 14 00:19:03 +0000 2015,""I just entered to WIN TMN's """"#Hulu Plus Membership #Giveaway"""" via @TMNMovies #Movies #Streaming - Enter Here: https://t.co/YV7SCikwZE""";;;
"Fri Nov 13 18:18:59 +0000 2015,""RT @SonomaLandTrust: Engage in an evening of dialogue on sustaining Sonoma Valley tonight, 7pm, at Burlingame Hall, Sonoma. Further info at�""";;;
"Fri Nov 13 23:44:13 +0000 2015,""@VZWSupport yes its the turbo charger that came with the phone. I plug it in and it just doesn't give my phone any power. Other chargers do""";;;
"Fri Nov 13 23:13:21 +0000 2015,""@TMobileHelp ok just gave y i u access""";;;
"Fri Nov 13 21:37:06 +0000 2015,""Thou Shall Not Browse: #Comcast Refuses Service Call To Chicago Church Out Of Fear https://t.co/AezSpPPNsf""";;;
"Fri Nov 13 21:36:34 +0000 2015,"". @verizon �s loss is #Apple�s gain.  They messed up my overnight order. Cancelled    heading to Apple Store to buy instead.""";;
"Sat Nov 14 01:28:31 +0000 2015,""@comcastcares I'm doing that now. Thanks.""";;;
"Fri Nov 13 20:41:06 +0000 2015,""@hulu_support ok, I'll try that later. Thanks""";;;
"Fri Nov 13 21:38:44 +0000 2015,""RT @mdaworks: Mississippian #JimBarksdale shares lessons learned from 3 great businesses @FedEx @ATT #netscape. @TEDxJackson https://t.co/J�""";;;
"Fri Nov 13 19:47:11 +0000 2015,""RT @kclipp11: @ALCATEL1TOUCH dropping knowledge to my new hire class #GDCVA #MLC #13thClass #BeMagenta @TMobile @tglover187 https://t.co/nZ�""";;;
"Fri Nov 13 21:51:19 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 22:32:40 +0000 2015,""Watch @Brittanysnow #cjwilson @ijustine @LilJon @SamRichardson @Zedd @DexterFowler #UncarrierX #TMobile... https://t.co/R1J4GzbcxS""";;;
"Sat Nov 14 01:48:42 +0000 2015,""RT @kevincrull: Hey TMO Unlimited customers...  how do you feel about being throttled? #bingeon IS THROTTLING.  #ditchtheuncarrier https://�""";;;
"Fri Nov 13 20:53:18 +0000 2015,""RT @YahooTV: What to binge this weekend? Forget Trump 2016, it's still 'Tanner '88' on @hulu: https://t.co/KcOz37F26F https://t.co/rFHsg5QV�""";;;
"Fri Nov 13 23:08:21 +0000 2015,""@TMobile Why limit binging to video formats? I binge on the road with Google Play Music, others with Pandora! #BingeOn""";;;
"Fri Nov 13 22:06:39 +0000 2015,""I just checked in @ATT with #mPLACES  Download today!  https://t.co/w0XdTFEvDA""";;;
"Fri Nov 13 22:03:25 +0000 2015,""@verizon you're just going to block ftp uploads like that? If I miss this deadline for my client expect an invoice of time lost.""";;;
"Sat Nov 14 00:08:10 +0000 2015,""RT @TheAMAs: Tap """"See You Again"""" to vote for @wizkhalifa   @charlieputh for #AMAs Collab of the Year Un-leashed by @TMobile. https://t.co/6�""";;
"Sat Nov 14 00:26:26 +0000 2015,""I just checked in @ATT with #mPLACES  Download today!  https://t.co/1M6w4Tqz6I""";;;
"Fri Nov 13 18:38:21 +0000 2015,""@JohnLegere @TMobile says we don't have the ability to provide you with individual receipts for your payments. Sounds fishy to me""";;;
"Fri Nov 13 21:17:20 +0000 2015,""JOIN THE FIGHT ON #DBZXB https://t.co/CZ3RXpj7uO FOR��#team1�#att""";;;
"Fri Nov 13 21:44:19 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Sat Nov 14 01:53:49 +0000 2015,""I just checked in @ATT with #mPLACES  Download today!  https://t.co/N6vmFrhVxx""";;;
"Fri Nov 13 21:43:31 +0000 2015,""@ristoski31 @comcast you guys suck dick""";;;
"Sat Nov 14 01:25:03 +0000 2015,""@JohnLegere this is concerning since I'm considering switching to the pink machine  https://t.co/Bb0ONeWrah""";;;
"Fri Nov 13 22:00:27 +0000 2015,""Is Comcast Marking Up Its Internet Service by Nearly 2,000%?! https://t.co/DsAYibgCa1  @CutCableToday #cordcutter #comcast #datacaps""";;;
"Fri Nov 13 19:06:19 +0000 2015,""SHAME ON YOU!   #comcast  #ripoff  #liars""";;;
"Fri Nov 13 19:33:36 +0000 2015,""I just checked in @ATT with #mPLACES  Download today!  https://t.co/GkuNrYdbgE""";;;
"Fri Nov 13 20:44:02 +0000 2015,""Hey @comcast ... dafuq is this? #infosec https://t.co/hLlAEF5PQw""";;;
"Fri Nov 13 21:39:51 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 22:54:02 +0000 2015,""Just got real free cell service with #ringplus https://t.co/iU6YdW8vjk Thanks @ringplusmobile and @CNET  - sorry #TMobile #Verizon #ATT""";;;
"Fri Nov 13 23:41:44 +0000 2015,""@ATTCares I DM'd my contact/wireless #""";;;
"Sat Nov 14 00:49:31 +0000 2015,""The @TMobile Jump plan sounds nice at first but it is not economically advantageous. It preys on poor folk.""";;;
"Fri Nov 13 21:27:50 +0000 2015,""RT @Mrsryans2ndgr: The kids did so well today with our roller chairs! Thanks @DonorsChoose and @ATT @cziggy1 @TESSeagulls #tesgulls https:/�""";;;
"Fri Nov 13 23:00:37 +0000 2015,""@hulu_support awesome""";;;
"Fri Nov 13 19:35:09 +0000 2015,""@JohnLegere @TMobile can we please remind customers its not free inless u hav 3gb data plan or more..for those of us on a budget""";;;
"Fri Nov 13 23:03:38 +0000 2015,""Anyone seen @HistoryVikings? It's on @hulu and wondering if it's any good""";;;
"Fri Nov 13 19:34:52 +0000 2015,""#Verizon #Tablet � Verizon Launches Ellipsis 10 Tablet: Quad-Core Chip, LTE Support, Android 5.1 Lollipop� https://t.co/i3AMuujF4W #Android""";;;
"Fri Nov 13 21:54:45 +0000 2015,""just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 20:28:33 +0000 2015,""@justsoplainJane @verizon @VerizonSupport Not only that, they can also ruin your life, like they ruined ours.""";;;
"Fri Nov 13 20:24:56 +0000 2015,""At @usatodaytech, a look at @TMobile's new rate plans and whether current subscribers should hit or stand: https://t.co/8sdnCjNVYG""";;;
"Fri Nov 13 23:08:53 +0000 2015,""RT @sd4david: I just entered to WIN TMN's """"#Hulu Plus Membership #Giveaway"""" via @TMNMovies #Movies #Streaming - Enter Here: https://t.co/d2�""";;;
"Fri Nov 13 22:43:17 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 20:20:49 +0000 2015,""I just checked in @ATT with #mPLACES  Download today!  https://t.co/BgQafWiu6R""";;;
"Fri Nov 13 19:25:46 +0000 2015,""@VerizonSupport because you are. canceled my wifi bc we owe money but you take it directly from the acct. howwwwwww????""";;;
"Fri Nov 13 21:52:19 +0000 2015,""#MusicFreedom @TMobile please add amazon prime music to the list!!""";;;
"Fri Nov 13 23:02:55 +0000 2015,""@comcastcares a message in a bottle from a desert island would have gotten a faster response than I get from you guys.""";;;
"Fri Nov 13 23:08:29 +0000 2015,""#comcastcares: GingerItt I'm very sorry you feel this way. Is there anything I can help you with? - Ray https://t.co/ND3E9nuOou""";;;
"Fri Nov 13 21:08:57 +0000 2015,""RT @mangacom: Gotta Go Fast!  REDLINE is playing on @Hulu!  https://t.co/CxccfYEk1J https://t.co/ejHfLYRZLg""";;;
"Fri Nov 13 18:25:17 +0000 2015,""RT @lindseypearl: RT @CasualOnHulu: #CasualOnHulu is renewed for Season 2! RT if you'll be streaming, only on @hulu. https://t.co/m964RJywmL""";;;
"Fri Nov 13 22:53:51 +0000 2015,""@hulu_support I get a screen that says welcome April when I sign into the iPad app but it also says I needs an account. I've paid for one...""";;;
"Sat Nov 14 00:34:41 +0000 2015,""It's fun to have perspective #ParisAttacks  https://t.co/s9O1XR42BV""";;;
"Fri Nov 13 21:10:09 +0000 2015,""@TMobile @JohnLegere I have an idea for the next #uncarrier event! How about we stop the poor MMS conversion carrier wide! Full HD quality!""";;;
"Sat Nov 14 00:04:16 +0000 2015,""FUCK YOU @verizon . You have THE WORST customer service for the most expensive service provider. YOU SUCK. I hope you CEO dies slow""";;;
"Fri Nov 13 21:50:51 +0000 2015,""RT @iFoodWorld: #foodphoto #food #chef #dish #foodeat #foodinlove #cook Whole Grain Banana Chocolate MuffinssourceMore cake  ... https://t.�""";;
"Fri Nov 13 18:12:47 +0000 2015,""RT @TheAMAs: Tap """"Where Are � Now"""" to vote @justinbieber @diplo   @skrillex for #AMAs Collab of the Year Un-leashed by @TMobile. https://t.�""";;
"Fri Nov 13 19:28:32 +0000 2015,""Just got real free cell service with #ringplus https://t.co/8iZou6V3hh Thanks @ringplusmobile and @CNET  - sorry #TMobile #Verizon #ATT""";;;
"Fri Nov 13 21:31:37 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 19:19:09 +0000 2015,""RT @SocialRosy: Woot! @xtina talks motherhood   domestic violence via @mimichatter https://t.co/Z5nZSgXaRP #HopeLine @verizon""";;
"Fri Nov 13 21:31:37 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 19:41:48 +0000 2015,""I just checked in @ATT with #mPLACES  Download today!  https://t.co/Tv4QmqRiUI""";;;
"Fri Nov 13 20:06:29 +0000 2015,""@sprintcare @CARDSALLDAY26 @VZWSupport no problem sprint. Me and gf have both been pleased with service and everything so far""";;;
"Fri Nov 13 22:53:40 +0000 2015,""@comcastcares did it""";;;
"Fri Nov 13 18:55:35 +0000 2015,""#Verizon #Tablet � Verizon launches own-brand Ellipsis 10 tablet � To follow up� https://t.co/Z6XGETc8qI #Android https://t.co/x8QWLxpdfH""";;;
"Sat Nov 14 01:32:39 +0000 2015,""@ATTCares I am currently chatting with Julie-P via the Web chat.  I hope she's more representative of your employees.""";;;
"Sat Nov 14 00:21:02 +0000 2015,""@SuperwomanSF @verizon switch to @ATT!   I love them and I bailed on Verizon for them!""";;;
"Fri Nov 13 21:05:10 +0000 2015,""Shoutout to @ATT for being real?""";;;
"Fri Nov 13 22:55:20 +0000 2015,""@TMobileHelp Are you serious! I switched from Verizon for this! I'm very disappointed.""";;;
"Fri Nov 13 23:02:36 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 23:12:07 +0000 2015,""I regret switching to  @TMobile @TMobileHelp""";;;
"Fri Nov 13 18:10:29 +0000 2015,""@ATT Helped #NSA Illegally #Spy On #USA Vast Scale @FBI? https://t.co/bWi4FVHc80   @GOP #SECURITY NOT #LAWLESSNESS https://t.co/GC9SpjvgIf""";;;
"Fri Nov 13 21:06:41 +0000 2015,""DishNetwork @TMobile #BingeOn""";;;
"Sat Nov 14 01:12:57 +0000 2015,""@ATT Care to explain the massive disruptions? https://t.co/UI9dmEt5Wc""";;;
"Sat Nov 14 01:17:38 +0000 2015,""Another tweet in #samo santa monica #losangeles #beach - https://t.co/KN8FOEr0iN https://t.co/Jb6Qkrc9to""";;;
"Fri Nov 13 20:20:59 +0000 2015,""I just checked in @ATT with #mPLACES  Download today!  https://t.co/85zHYg5KoV""";;;
"Fri Nov 13 22:32:17 +0000 2015,""Just got real free cell service with #ringplus https://t.co/6tE0hRJid9 Thanks @ringplusmobile and @CNET  - sorry #TMobile #Verizon #ATT""";;;
"Fri Nov 13 18:20:27 +0000 2015,""Thanks @verizon you #makemygameday https://t.co/0bZdQKe0ZE""";;;
"Fri Nov 13 23:08:29 +0000 2015,""#comcastcares: TheAlienPhoenix I am sorry for the poor internet service experience. Do you still need help at this� https://t.co/NEbdJehxVG""";;;
"Fri Nov 13 19:49:19 +0000 2015,""RT @freepress: Yesterday @freepress' own @JosephATorres urged the Philly City Council to demand more from #Comcast. Read more: https://t.co�""";;;
"Fri Nov 13 18:26:32 +0000 2015,""RT @SECNetwork: #2 @AlabamaFTBL vs #17 @HailStateFB  You know it's a big game when the @ATT #SECNation Bus is in town! https://t.co/ioH3bBQ�""";;;
"Fri Nov 13 18:04:41 +0000 2015,""@MichelleLDuncan If your Air 2 is through @TMobile they�ll let you use it as a hotspot. Not sure about the pricing on that though...""";;;
"Fri Nov 13 22:43:51 +0000 2015,""RT @WBLS1075NYC: See @RevRunWisdom w/ live mix by @djenuff at the @ATT store! 250 W.57th St. Midtown West 11/17 11a-3p WINPRIZES https://t.�""";;;
"Fri Nov 13 18:43:19 +0000 2015,""RT @worldnewsdotcom: #Comcast resets customer #passwords after #AccountInfo hits #DarkWeb  https://t.co/04EjEpkjJJ  #comcastoutage https://�""";;;
"Sat Nov 14 00:24:22 +0000 2015,""I just checked in @ATT with #mPLACES  Download today!  https://t.co/3m2zGcfFfD""";;;
"Fri Nov 13 23:45:29 +0000 2015,""@ATTCares I'm an old original iPhone user. I enjoy my unlimited and 2 year contract and I'm having to jump through hoops to get it done""";;;
"Fri Nov 13 21:21:31 +0000 2015,""@Hulu should pick up #GracelandTV for SEASON FOUR!!! @hulu_support #Hulu https://t.co/8QIG3WILzI""";;;
"Fri Nov 13 18:57:02 +0000 2015,""I just checked in @ATT with #mPLACES  Download today!  https://t.co/V7w16b3jl7""";;;
"Fri Nov 13 22:49:26 +0000 2015,""RT @TheAMAs: Tap """"See You Again"""" to vote for @wizkhalifa   @charlieputh for #AMAs Collab of the Year Un-leashed by @TMobile. https://t.co/6�""";;
"Fri Nov 13 20:45:01 +0000 2015,""RT to #Hulu bring all seasons of @MTVteenwolf to the streaming service @hulu_support @hulu""";;;
"Fri Nov 13 21:03:47 +0000 2015,""I'm at the doctor's office in the waiting room and I just facepalmed. https://t.co/KbgXshnfy9""";;;
"Fri Nov 13 18:43:27 +0000 2015,""CNBCTV: #Hulu reaches out to #TimeWarner https://t.co/XiqsviBVYI""";;;
"Fri Nov 13 20:36:36 +0000 2015,""RT @JohnLegere: .@Verizon follows our lead to get rid of 2yr service contracts but then F* ^s it up with an activation fee. COME ON! https:�""";;
"Fri Nov 13 21:35:47 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 22:01:02 +0000 2015,""Just got real free cell service with #ringplus https://t.co/0O9LYuttVD Thanks @ringplusmobile and @CNET  - sorry #TMobile #Verizon #ATT""";;;
"Sat Nov 14 01:37:33 +0000 2015,""I just checked in @ATT with #mPLACES  Download today!  https://t.co/Qa5o7ObSvp""";;;
"Fri Nov 13 22:56:59 +0000 2015,""https://t.co/1Xkblbm1Mn BOOK R B SINGER MR SHOWTIME DAVID JAMES BOOKING @ HOTCOFEY@COMCAST.NET""";;
